MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10010803683,000000000022208324,0.1710,Active Import Interval (kWh),19-03-2025 01:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),19-03-2025 01:00
10010803683,000000000022208324,0.2040,Active Import Interval (kWh),19-03-2025 00:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),19-03-2025 00:30
10010803683,000000000022208324,0.1610,Active Import Interval (kWh),19-03-2025 00:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),19-03-2025 00:00
10010803683,000000000022208324,0.5940,Active Import Interval (kWh),18-03-2025 23:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 23:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 23:00
10010803683,000000000022208324,0.4570,Active Import Interval (kWh),18-03-2025 23:00
10010803683,000000000022208324,0.3850,Active Import Interval (kWh),18-03-2025 22:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 22:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 22:00
10010803683,000000000022208324,0.7700,Active Import Interval (kWh),18-03-2025 22:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 21:30
10010803683,000000000022208324,0.2260,Active Import Interval (kWh),18-03-2025 21:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 21:00
10010803683,000000000022208324,0.2570,Active Import Interval (kWh),18-03-2025 21:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 20:30
10010803683,000000000022208324,0.2590,Active Import Interval (kWh),18-03-2025 20:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 20:00
10010803683,000000000022208324,0.4320,Active Import Interval (kWh),18-03-2025 20:00
10010803683,000000000022208324,0.2970,Active Import Interval (kWh),18-03-2025 19:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 19:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 19:00
10010803683,000000000022208324,0.3150,Active Import Interval (kWh),18-03-2025 19:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 18:30
10010803683,000000000022208324,0.2170,Active Import Interval (kWh),18-03-2025 18:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 18:00
10010803683,000000000022208324,0.8950,Active Import Interval (kWh),18-03-2025 18:00
10010803683,000000000022208324,1.6050,Active Import Interval (kWh),18-03-2025 17:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 17:30
10010803683,000000000022208324,0.1920,Active Import Interval (kWh),18-03-2025 17:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 17:00
10010803683,000000000022208324,0.6690,Active Import Interval (kWh),18-03-2025 16:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 16:30
10010803683,000000000022208324,1.2850,Active Import Interval (kWh),18-03-2025 16:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 16:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 15:30
10010803683,000000000022208324,1.2830,Active Import Interval (kWh),18-03-2025 15:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 15:00
10010803683,000000000022208324,1.5530,Active Import Interval (kWh),18-03-2025 15:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 14:30
10010803683,000000000022208324,1.8210,Active Import Interval (kWh),18-03-2025 14:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 14:00
10010803683,000000000022208324,1.7200,Active Import Interval (kWh),18-03-2025 14:00
10010803683,000000000022208324,2.2400,Active Import Interval (kWh),18-03-2025 13:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 13:30
10010803683,000000000022208324,1.3240,Active Import Interval (kWh),18-03-2025 13:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 13:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 12:30
10010803683,000000000022208324,0.7460,Active Import Interval (kWh),18-03-2025 12:30
10010803683,000000000022208324,0.1980,Active Import Interval (kWh),18-03-2025 12:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 12:00
10010803683,000000000022208324,0.7880,Active Import Interval (kWh),18-03-2025 11:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 11:30
10010803683,000000000022208324,0.4730,Active Import Interval (kWh),18-03-2025 11:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 11:00
10010803683,000000000022208324,0.7210,Active Import Interval (kWh),18-03-2025 10:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 10:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 10:00
10010803683,000000000022208324,0.4510,Active Import Interval (kWh),18-03-2025 10:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 09:30
10010803683,000000000022208324,1.1930,Active Import Interval (kWh),18-03-2025 09:30
10010803683,000000000022208324,0.2690,Active Import Interval (kWh),18-03-2025 09:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 09:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 08:30
10010803683,000000000022208324,0.4560,Active Import Interval (kWh),18-03-2025 08:30
10010803683,000000000022208324,0.5700,Active Import Interval (kWh),18-03-2025 08:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 08:00
10010803683,000000000022208324,0.1780,Active Import Interval (kWh),18-03-2025 07:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 07:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 07:00
10010803683,000000000022208324,0.1270,Active Import Interval (kWh),18-03-2025 07:00
10010803683,000000000022208324,0.1440,Active Import Interval (kWh),18-03-2025 06:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 06:30
10010803683,000000000022208324,0.1230,Active Import Interval (kWh),18-03-2025 06:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 06:00
10010803683,000000000022208324,0.1200,Active Import Interval (kWh),18-03-2025 05:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 05:30
10010803683,000000000022208324,0.0920,Active Import Interval (kWh),18-03-2025 05:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 05:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 04:30
10010803683,000000000022208324,0.1210,Active Import Interval (kWh),18-03-2025 04:30
10010803683,000000000022208324,0.1260,Active Import Interval (kWh),18-03-2025 04:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 04:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 03:30
10010803683,000000000022208324,0.1060,Active Import Interval (kWh),18-03-2025 03:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 03:00
10010803683,000000000022208324,0.1260,Active Import Interval (kWh),18-03-2025 03:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 02:30
10010803683,000000000022208324,0.1390,Active Import Interval (kWh),18-03-2025 02:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 02:00
10010803683,000000000022208324,0.1360,Active Import Interval (kWh),18-03-2025 02:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 01:30
10010803683,000000000022208324,0.1570,Active Import Interval (kWh),18-03-2025 01:30
10010803683,000000000022208324,0.1460,Active Import Interval (kWh),18-03-2025 01:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 01:00
10010803683,000000000022208324,0.1410,Active Import Interval (kWh),18-03-2025 00:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 00:30
10010803683,000000000022208324,0.1770,Active Import Interval (kWh),18-03-2025 00:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),18-03-2025 00:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 23:30
10010803683,000000000022208324,0.1500,Active Import Interval (kWh),17-03-2025 23:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 23:00
10010803683,000000000022208324,0.1630,Active Import Interval (kWh),17-03-2025 23:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 22:30
10010803683,000000000022208324,0.2320,Active Import Interval (kWh),17-03-2025 22:30
10010803683,000000000022208324,0.2480,Active Import Interval (kWh),17-03-2025 22:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 22:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 21:30
10010803683,000000000022208324,0.3720,Active Import Interval (kWh),17-03-2025 21:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 21:00
10010803683,000000000022208324,0.4850,Active Import Interval (kWh),17-03-2025 21:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 20:30
10010803683,000000000022208324,0.6110,Active Import Interval (kWh),17-03-2025 20:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 20:00
10010803683,000000000022208324,0.2470,Active Import Interval (kWh),17-03-2025 20:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 19:30
10010803683,000000000022208324,0.7150,Active Import Interval (kWh),17-03-2025 19:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 19:00
10010803683,000000000022208324,0.2740,Active Import Interval (kWh),17-03-2025 19:00
10010803683,000000000022208324,0.2290,Active Import Interval (kWh),17-03-2025 18:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 18:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 18:00
10010803683,000000000022208324,0.3230,Active Import Interval (kWh),17-03-2025 18:00
10010803683,000000000022208324,2.7140,Active Import Interval (kWh),17-03-2025 17:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 17:30
10010803683,000000000022208324,0.2620,Active Import Interval (kWh),17-03-2025 17:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 17:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 16:30
10010803683,000000000022208324,0.2090,Active Import Interval (kWh),17-03-2025 16:30
10010803683,000000000022208324,0.4150,Active Import Interval (kWh),17-03-2025 16:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 16:00
10010803683,000000000022208324,0.6420,Active Import Interval (kWh),17-03-2025 15:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 15:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 15:00
10010803683,000000000022208324,0.1060,Active Import Interval (kWh),17-03-2025 15:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 14:30
10010803683,000000000022208324,0.1030,Active Import Interval (kWh),17-03-2025 14:30
10010803683,000000000022208324,0.1710,Active Import Interval (kWh),17-03-2025 14:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 14:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 13:30
10010803683,000000000022208324,0.2550,Active Import Interval (kWh),17-03-2025 13:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 13:00
10010803683,000000000022208324,0.3480,Active Import Interval (kWh),17-03-2025 13:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 12:30
10010803683,000000000022208324,0.8150,Active Import Interval (kWh),17-03-2025 12:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 12:00
10010803683,000000000022208324,0.1090,Active Import Interval (kWh),17-03-2025 12:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 11:30
10010803683,000000000022208324,0.1020,Active Import Interval (kWh),17-03-2025 11:30
10010803683,000000000022208324,0.1170,Active Import Interval (kWh),17-03-2025 11:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 11:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 10:30
10010803683,000000000022208324,0.1070,Active Import Interval (kWh),17-03-2025 10:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 10:00
10010803683,000000000022208324,0.1160,Active Import Interval (kWh),17-03-2025 10:00
10010803683,000000000022208324,0.1090,Active Import Interval (kWh),17-03-2025 09:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 09:30
10010803683,000000000022208324,0.1040,Active Import Interval (kWh),17-03-2025 09:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 09:00
10010803683,000000000022208324,0.1200,Active Import Interval (kWh),17-03-2025 08:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 08:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 08:00
10010803683,000000000022208324,0.1110,Active Import Interval (kWh),17-03-2025 08:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 07:30
10010803683,000000000022208324,0.0990,Active Import Interval (kWh),17-03-2025 07:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 07:00
10010803683,000000000022208324,0.1250,Active Import Interval (kWh),17-03-2025 07:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 06:30
10010803683,000000000022208324,0.1650,Active Import Interval (kWh),17-03-2025 06:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 06:00
10010803683,000000000022208324,0.0920,Active Import Interval (kWh),17-03-2025 06:00
10010803683,000000000022208324,0.1170,Active Import Interval (kWh),17-03-2025 05:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 05:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 05:00
10010803683,000000000022208324,0.1170,Active Import Interval (kWh),17-03-2025 05:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 04:30
10010803683,000000000022208324,0.0960,Active Import Interval (kWh),17-03-2025 04:30
10010803683,000000000022208324,0.1110,Active Import Interval (kWh),17-03-2025 04:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 04:00
10010803683,000000000022208324,0.1150,Active Import Interval (kWh),17-03-2025 03:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 03:30
10010803683,000000000022208324,0.1030,Active Import Interval (kWh),17-03-2025 03:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 03:00
10010803683,000000000022208324,0.1090,Active Import Interval (kWh),17-03-2025 02:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 02:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 02:00
10010803683,000000000022208324,0.1150,Active Import Interval (kWh),17-03-2025 02:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 01:30
10010803683,000000000022208324,0.1090,Active Import Interval (kWh),17-03-2025 01:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 01:00
10010803683,000000000022208324,0.1190,Active Import Interval (kWh),17-03-2025 01:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 00:30
10010803683,000000000022208324,0.1080,Active Import Interval (kWh),17-03-2025 00:30
10010803683,000000000022208324,0.1130,Active Import Interval (kWh),17-03-2025 00:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),17-03-2025 00:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 23:30
10010803683,000000000022208324,0.1240,Active Import Interval (kWh),16-03-2025 23:30
10010803683,000000000022208324,0.1260,Active Import Interval (kWh),16-03-2025 23:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 23:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 22:30
10010803683,000000000022208324,0.1680,Active Import Interval (kWh),16-03-2025 22:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 22:00
10010803683,000000000022208324,0.1740,Active Import Interval (kWh),16-03-2025 22:00
10010803683,000000000022208324,0.1570,Active Import Interval (kWh),16-03-2025 21:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 21:30
10010803683,000000000022208324,0.1610,Active Import Interval (kWh),16-03-2025 21:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 21:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 20:30
10010803683,000000000022208324,0.1760,Active Import Interval (kWh),16-03-2025 20:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 20:00
10010803683,000000000022208324,0.1620,Active Import Interval (kWh),16-03-2025 20:00
10010803683,000000000022208324,0.1390,Active Import Interval (kWh),16-03-2025 19:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 19:30
10010803683,000000000022208324,0.1230,Active Import Interval (kWh),16-03-2025 19:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 19:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 18:30
10010803683,000000000022208324,0.1090,Active Import Interval (kWh),16-03-2025 18:30
10010803683,000000000022208324,0.1200,Active Import Interval (kWh),16-03-2025 18:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 18:00
10010803683,000000000022208324,0.1110,Active Import Interval (kWh),16-03-2025 17:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 17:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 17:00
10010803683,000000000022208324,0.1050,Active Import Interval (kWh),16-03-2025 17:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 16:30
10010803683,000000000022208324,0.1190,Active Import Interval (kWh),16-03-2025 16:30
10010803683,000000000022208324,0.1200,Active Import Interval (kWh),16-03-2025 16:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 16:00
10010803683,000000000022208324,0.1010,Active Import Interval (kWh),16-03-2025 15:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 15:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 15:00
10010803683,000000000022208324,0.1230,Active Import Interval (kWh),16-03-2025 15:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 14:30
10010803683,000000000022208324,0.1300,Active Import Interval (kWh),16-03-2025 14:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 14:00
10010803683,000000000022208324,0.0970,Active Import Interval (kWh),16-03-2025 14:00
10010803683,000000000022208324,0.1570,Active Import Interval (kWh),16-03-2025 13:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 13:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 13:00
10010803683,000000000022208324,0.1500,Active Import Interval (kWh),16-03-2025 13:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 12:30
10010803683,000000000022208324,0.1950,Active Import Interval (kWh),16-03-2025 12:30
10010803683,000000000022208324,0.0990,Active Import Interval (kWh),16-03-2025 12:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 12:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 11:30
10010803683,000000000022208324,0.1210,Active Import Interval (kWh),16-03-2025 11:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 11:00
10010803683,000000000022208324,0.1170,Active Import Interval (kWh),16-03-2025 11:00
10010803683,000000000022208324,0.0970,Active Import Interval (kWh),16-03-2025 10:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 10:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 10:00
10010803683,000000000022208324,0.1210,Active Import Interval (kWh),16-03-2025 10:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 09:30
10010803683,000000000022208324,0.1150,Active Import Interval (kWh),16-03-2025 09:30
10010803683,000000000022208324,0.0980,Active Import Interval (kWh),16-03-2025 09:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 09:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 08:30
10010803683,000000000022208324,0.1210,Active Import Interval (kWh),16-03-2025 08:30
10010803683,000000000022208324,0.1090,Active Import Interval (kWh),16-03-2025 08:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 08:00
10010803683,000000000022208324,0.1030,Active Import Interval (kWh),16-03-2025 07:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 07:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 07:00
10010803683,000000000022208324,0.1220,Active Import Interval (kWh),16-03-2025 07:00
10010803683,000000000022208324,0.1590,Active Import Interval (kWh),16-03-2025 06:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 06:30
10010803683,000000000022208324,0.1140,Active Import Interval (kWh),16-03-2025 06:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 06:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 05:30
10010803683,000000000022208324,0.1070,Active Import Interval (kWh),16-03-2025 05:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 05:00
10010803683,000000000022208324,0.1030,Active Import Interval (kWh),16-03-2025 05:00
10010803683,000000000022208324,0.1140,Active Import Interval (kWh),16-03-2025 04:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 04:30
10010803683,000000000022208324,0.1110,Active Import Interval (kWh),16-03-2025 04:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 04:00
10010803683,000000000022208324,0.0920,Active Import Interval (kWh),16-03-2025 03:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 03:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 03:00
10010803683,000000000022208324,0.1160,Active Import Interval (kWh),16-03-2025 03:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 02:30
10010803683,000000000022208324,0.1230,Active Import Interval (kWh),16-03-2025 02:30
10010803683,000000000022208324,0.0940,Active Import Interval (kWh),16-03-2025 02:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 02:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 01:30
10010803683,000000000022208324,0.1220,Active Import Interval (kWh),16-03-2025 01:30
10010803683,000000000022208324,0.1230,Active Import Interval (kWh),16-03-2025 01:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 01:00
10010803683,000000000022208324,0.1040,Active Import Interval (kWh),16-03-2025 00:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 00:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),16-03-2025 00:00
10010803683,000000000022208324,0.1130,Active Import Interval (kWh),16-03-2025 00:00
10010803683,000000000022208324,0.1200,Active Import Interval (kWh),15-03-2025 23:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 23:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 23:00
10010803683,000000000022208324,0.1210,Active Import Interval (kWh),15-03-2025 23:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 22:30
10010803683,000000000022208324,0.1690,Active Import Interval (kWh),15-03-2025 22:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 22:00
10010803683,000000000022208324,0.1660,Active Import Interval (kWh),15-03-2025 22:00
10010803683,000000000022208324,0.1560,Active Import Interval (kWh),15-03-2025 21:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 21:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 21:00
10010803683,000000000022208324,0.1740,Active Import Interval (kWh),15-03-2025 21:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 20:30
10010803683,000000000022208324,0.1690,Active Import Interval (kWh),15-03-2025 20:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 20:00
10010803683,000000000022208324,0.1660,Active Import Interval (kWh),15-03-2025 20:00
10010803683,000000000022208324,0.1560,Active Import Interval (kWh),15-03-2025 19:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 19:30
10010803683,000000000022208324,0.1090,Active Import Interval (kWh),15-03-2025 19:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 19:00
10010803683,000000000022208324,0.1030,Active Import Interval (kWh),15-03-2025 18:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 18:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 18:00
10010803683,000000000022208324,0.1210,Active Import Interval (kWh),15-03-2025 18:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 17:30
10010803683,000000000022208324,0.1110,Active Import Interval (kWh),15-03-2025 17:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 17:00
10010803683,000000000022208324,0.1140,Active Import Interval (kWh),15-03-2025 17:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 16:30
10010803683,000000000022208324,0.1280,Active Import Interval (kWh),15-03-2025 16:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 16:00
10010803683,000000000022208324,0.1080,Active Import Interval (kWh),15-03-2025 16:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 15:30
10010803683,000000000022208324,0.1230,Active Import Interval (kWh),15-03-2025 15:30
10010803683,000000000022208324,0.1110,Active Import Interval (kWh),15-03-2025 15:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 15:00
10010803683,000000000022208324,0.1040,Active Import Interval (kWh),15-03-2025 14:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 14:30
10010803683,000000000022208324,0.1380,Active Import Interval (kWh),15-03-2025 14:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 14:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 13:30
10010803683,000000000022208324,0.1000,Active Import Interval (kWh),15-03-2025 13:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 13:00
10010803683,000000000022208324,0.1080,Active Import Interval (kWh),15-03-2025 13:00
10010803683,000000000022208324,0.1200,Active Import Interval (kWh),15-03-2025 12:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 12:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 12:00
10010803683,000000000022208324,0.1030,Active Import Interval (kWh),15-03-2025 12:00
10010803683,000000000022208324,0.1260,Active Import Interval (kWh),15-03-2025 11:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 11:30
10010803683,000000000022208324,0.1110,Active Import Interval (kWh),15-03-2025 11:00
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 11:00
10010803683,000000000022208324,0.1080,Active Import Interval (kWh),15-03-2025 10:30
10010803683,000000000022208324,0.0000,Active Export Interval (kWh),15-03-2025 10:30
10010803683,000000000022208324,0.1150,Active Import Interval (kWh),15-03-2025 10:00
